epoch,step,test_fusion_acc,train_acc,train_loss,val_acc,val_loss
12,1849,,0.84375,0.8406347036361694,,
12,1899,,0.8125,0.8605619072914124,,
12,1949,,0.875,0.8432245254516602,,
12,1975,,,,0.5037083029747009,0.9834704995155334
13,1999,,0.84375,0.826050341129303,,
13,2049,,0.75,0.8653699159622192,,
13,2099,,0.84375,0.7667646408081055,,
13,2127,,,,0.5828182697296143,0.9730392098426819
14,2149,,0.71875,0.8914197683334351,,
14,2199,,0.78125,0.816624641418457,,
14,2249,,0.75,0.8529809713363647,,
14,2279,,,,0.5815821886062622,0.9880903959274292
15,2299,,0.78125,0.9086554646492004,,
15,2349,,0.75,0.8107864856719971,,
15,2399,,0.65625,0.8987600803375244,,
15,2431,,,,0.5754017233848572,0.996554970741272
16,2449,,0.84375,0.7743873596191406,,
16,2499,,0.78125,0.8550914525985718,,
16,2549,,0.84375,0.7545726895332336,,
16,2583,,,,0.5852904915809631,0.990535318851471
17,2599,,0.6875,0.8562935590744019,,
17,2649,,0.71875,0.8773915767669678,,
17,2699,,0.71875,0.8024506568908691,,
17,2735,,,,0.5908529162406921,0.9908064007759094
18,2749,,0.75,0.8464862108230591,,
18,2799,,0.8125,0.7994331121444702,,
18,2849,,0.78125,0.7824218273162842,,
18,2887,,,,0.5846724510192871,0.9910368919372559
19,2899,,0.71875,0.8598245978355408,,
19,2949,,0.71875,0.9082497358322144,,
19,2999,,0.625,0.9505118131637573,,
19,3039,,,,0.5803461074829102,0.9943759441375732
20,3049,,0.65625,0.855746865272522,,
20,3099,,0.84375,0.8899836540222168,,
20,3149,,0.90625,0.7299589514732361,,
20,3191,,,,0.5877626538276672,0.9997082352638245
21,3199,,0.6875,0.9324308633804321,,
21,3249,,0.75,0.89552903175354,,
21,3299,,0.8125,0.8507381677627563,,
21,3343,,,,0.5859085321426392,1.0005006790161133
22,3349,,0.78125,0.8315652012825012,,
22,3399,,0.78125,0.7904976606369019,,
22,3449,,0.625,0.8852773904800415,,
22,3495,,,,0.5828182697296143,1.000846266746521
23,3499,,0.8125,0.7917998433113098,,
23,3549,,0.75,0.8559004068374634,,
23,3599,,0.84375,0.8368898630142212,,
23,3647,,,,0.5871446132659912,1.0058175325393677
24,3649,,0.84375,0.900001049041748,,
24,3699,,0.71875,0.9271038770675659,,
24,3749,,0.78125,0.8222663998603821,,
24,3799,,0.7272727489471436,0.7524056434631348,,
24,3799,,,,0.5840544104576111,1.0018547773361206
25,3849,,0.78125,0.9383589029312134,,
25,3899,,0.9375,0.7159261703491211,,
25,3949,,0.71875,0.8947410583496094,,
25,3951,,,,0.5927070379257202,1.000784158706665
26,3999,,0.75,0.8309030532836914,,
26,4049,,0.75,0.8948158025741577,,
26,4099,,0.875,0.8080892562866211,,
26,4103,,,,0.5896168351173401,1.0006362199783325
27,4149,,0.84375,0.7552535533905029,,
27,4199,,0.84375,0.8815796375274658,,
27,4249,,0.875,0.8064807057380676,,
27,4255,,,,0.5871446132659912,1.0001063346862793
28,4299,,0.84375,0.8571549654006958,,
28,4349,,0.84375,0.8150267601013184,,
28,4399,,0.8125,0.8544860482215881,,
28,4407,,,,0.5834363698959351,1.0010210275650024
29,4449,,0.8125,0.7388837337493896,,
29,4499,,0.75,0.7965974807739258,,
29,4549,,0.75,0.8848953247070312,,
29,4559,,,,0.5859085321426392,1.0029420852661133
30,4599,,0.6875,0.8514807224273682,,
30,4649,,0.8125,0.8084821701049805,,
30,4699,,0.71875,0.8786823749542236,,
30,4711,,,,0.5902348756790161,1.0031989812850952
31,4749,,0.84375,0.7307025194168091,,
31,4799,,0.875,0.7641119956970215,,
31,4849,,0.625,0.9764789342880249,,
31,4863,,,,0.5828182697296143,0.9992309212684631
32,4899,,0.6875,0.9300333857536316,,
32,4949,,0.84375,0.7777981162071228,,
32,4999,,0.84375,0.7889044284820557,,
32,5015,,,,0.5883806943893433,1.0003538131713867
33,5049,,0.75,0.8284485340118408,,
33,5099,,0.8125,0.8237321376800537,,
33,5149,,0.75,0.8455343246459961,,
33,5167,,,,0.5852904915809631,1.0014535188674927
34,5199,,0.875,0.778279185295105,,
34,5249,,0.71875,0.915829598903656,,
34,5299,,0.8125,0.8462245464324951,,
34,5319,,,,0.5865265727043152,1.0021439790725708
35,5349,,0.71875,0.919408917427063,,
35,5399,,0.8125,0.7614731788635254,,
35,5449,,0.8125,0.720454216003418,,
35,5471,,,,0.5877626538276672,1.0025742053985596
36,5499,,0.78125,0.7708624601364136,,
36,5549,,0.8125,0.8550660610198975,,
36,5599,,0.78125,0.8541910648345947,,
36,5623,,,,0.5852904915809631,1.0018352270126343
37,5649,,0.8125,0.781848669052124,,
37,5699,,0.875,0.7079236507415771,,
37,5749,,0.71875,0.858867883682251,,
37,5775,,,,0.5859085321426392,1.0027070045471191
38,5799,,0.6875,0.859068751335144,,
38,5849,,0.8125,0.8555172085762024,,
38,5899,,0.75,0.8287896513938904,,
38,5927,,,,0.5889987349510193,1.0037763118743896
39,5949,,0.84375,0.7877817749977112,,
39,5999,,0.6875,0.9267302751541138,,
39,6049,,0.75,0.8202017545700073,,
39,6079,,,,0.5877626538276672,1.0030219554901123
40,6099,,0.8125,0.795922040939331,,
40,6149,,0.75,0.8608335256576538,,
40,6199,,0.8125,0.7983300685882568,,
40,6231,,,,0.5852904915809631,1.0023406744003296
41,6249,,0.8125,0.848720908164978,,
41,6299,,0.75,0.8472971320152283,,
41,6349,,0.90625,0.7313437461853027,,
41,6383,,,,0.5846724510192871,1.0023269653320312
42,6399,,0.75,0.8790748119354248,,
42,6449,,0.8125,0.8167092204093933,,
42,6499,,0.75,0.8225657939910889,,
42,6535,,,,0.5859085321426392,1.0021291971206665
43,6549,,0.65625,0.8818232417106628,,
43,6599,,0.84375,0.8094630241394043,,
43,6649,,0.625,1.0053980350494385,,
43,6687,,,,0.5846724510192871,1.00252103805542
44,6699,,0.8125,0.8122589588165283,,
44,6749,,0.78125,0.855171263217926,,
44,6799,,0.9375,0.6857751607894897,,
44,6839,,,,0.5852904915809631,1.002609372138977
45,6849,,0.78125,0.8148760795593262,,
45,6899,,0.875,0.8182345628738403,,
45,6949,,0.75,0.9486725330352783,,
45,6991,,,,0.5852904915809631,1.0027107000350952
46,6999,,0.84375,0.758201003074646,,
46,7049,,0.875,0.8114879131317139,,
46,7099,,0.84375,0.7652285099029541,,
46,7143,,,,0.5865265727043152,1.0034326314926147
47,7149,,0.90625,0.7856513261795044,,
47,7199,,0.75,0.9561589956283569,,
47,7249,,0.78125,0.8048602938652039,,
47,7295,,,,0.5865265727043152,1.002834439277649
48,7299,,0.6875,0.9760632514953613,,
48,7349,,0.84375,0.7674820423126221,,
48,7399,,0.84375,0.7487533092498779,,
48,7447,,,,0.5852904915809631,1.0033525228500366
49,7449,,0.6875,0.8943804502487183,,
49,7499,,0.6875,0.8640299439430237,,
49,7549,,0.6875,0.8748524785041809,,
49,7599,,0.8636363744735718,0.7893630266189575,,
49,7599,,,,0.5859085321426392,1.0033774375915527
50,7600,0.7142212986946106,,,,
