epoch,step,test_fusion_acc,train_acc,train_loss,val_acc,val_loss
0,49,,0.421875,1.2631103992462158,,
0,75,,,,0.4969097673892975,1.1214884519577026
1,99,,0.453125,1.2533636093139648,,
1,149,,0.515625,1.156643271446228,,
1,151,,,,0.5135970115661621,1.087410807609558
2,199,,0.578125,1.1635215282440186,,
2,227,,,,0.5030902624130249,1.0658464431762695
3,249,,0.609375,1.090491771697998,,
3,299,,0.5,1.1771234273910522,,
3,303,,,,0.506798505783081,1.052761197090149
4,349,,0.59375,1.102785348892212,,
4,379,,,,0.4505562484264374,1.1063189506530762
5,399,,0.578125,1.1691656112670898,,
5,449,,0.65625,1.0953483581542969,,
5,455,,,,0.46847960352897644,1.070626139640808
6,499,,0.453125,1.143862009048462,,
6,531,,,,0.46291717886924744,1.0408225059509277
7,549,,0.609375,1.0549663305282593,,
7,599,,0.546875,1.1340312957763672,,
7,607,,,,0.48825711011886597,1.032505989074707
8,649,,0.5625,1.1539751291275024,,
8,683,,,,0.5809641480445862,1.0356394052505493
9,699,,0.515625,1.1410927772521973,,
9,749,,0.625,1.0214223861694336,,
9,759,,,,0.4864029586315155,1.0128926038742065
10,799,,0.625,1.0054453611373901,,
10,835,,,,0.6025958061218262,0.9958357810974121
11,849,,0.5625,1.0265897512435913,,
11,899,,0.640625,1.0050044059753418,,
11,911,,,,0.537700891494751,1.0154389142990112
12,949,,0.609375,1.0102221965789795,,
12,987,,,,0.6149567365646362,1.0129458904266357
13,999,,0.734375,0.9656534194946289,,
13,1049,,0.671875,1.020453691482544,,
13,1063,,,,0.5451174378395081,1.0067614316940308
14,1099,,0.59375,1.0377782583236694,,
14,1139,,,,0.5624227523803711,0.9945099949836731
15,1149,,0.578125,0.9987285137176514,,
15,1199,,0.53125,1.1827739477157593,,
15,1215,,,,0.5086526870727539,0.9971209168434143
16,1249,,0.59375,1.0251089334487915,,
16,1291,,,,0.5030902624130249,1.0006829500198364
17,1299,,0.765625,0.9463683366775513,,
17,1349,,0.609375,0.9615365266799927,,
17,1367,,,,0.5741656422615051,0.9998987317085266
18,1399,,0.703125,0.9536625146865845,,
18,1443,,,,0.5692212581634521,0.9851934909820557
19,1449,,0.65625,0.9501534700393677,,
19,1499,,0.640625,1.0036300420761108,,
19,1519,,,,0.5630407929420471,0.9888706803321838
20,1549,,0.671875,0.9731184244155884,,
20,1595,,,,0.5030902624130249,0.9938167333602905
21,1599,,0.546875,1.0295885801315308,,
21,1649,,0.703125,0.9475059509277344,,
21,1671,,,,0.5865265727043152,0.9822486042976379
22,1699,,0.59375,0.9712588787078857,,
22,1747,,,,0.5791100263595581,0.9880920052528381
23,1749,,0.8125,0.880605936050415,,
23,1799,,0.734375,0.9391621351242065,,
23,1823,,,,0.5846724510192871,0.9835672974586487
24,1849,,0.71875,0.9129102826118469,,
24,1899,,0.6666666865348816,0.9847433567047119,,
24,1899,,,,0.510506808757782,0.9938357472419739
25,1949,,0.71875,0.9195244312286377,,
25,1975,,,,0.5889987349510193,0.985188364982605
26,1999,,0.6875,1.001342535018921,,
26,2049,,0.703125,0.9137916564941406,,
26,2051,,,,0.5951792597770691,0.9893416166305542
27,2099,,0.71875,0.9445197582244873,,
27,2127,,,,0.6038318872451782,0.9878290891647339
28,2149,,0.6875,0.9844157695770264,,
28,2199,,0.59375,1.0300995111465454,,
28,2203,,,,0.6038318872451782,0.9845973253250122
29,2249,,0.78125,1.034665584564209,,
29,2279,,,,0.6001235842704773,0.9852938652038574
30,2280,0.7622267007827759,,,,
