epoch,step,test_fusion_acc,train_acc,train_loss,val_acc,val_loss
0,49,,0.34375,1.5428911447525024,,
0,99,,0.46875,1.4170178174972534,,
0,149,,0.5,1.3421127796173096,,
0,151,,,,0.3479604423046112,1.3141069412231445
1,152,0.2663962244987488,,,,
